# Voltage (V), Field (mT), Current (A), Field (mT)
4.522613065326641646e-01, 6.099999999999999867e-01, -1.810268462873990125e-01, -6.099999999999999867e-01
5.527638190954782260e-01, 7.900000000000000355e-01, -2.213580876021119526e-01, -7.900000000000000355e-01
6.532663316582922874e-01, 9.699999999999999734e-01, -2.614731797508308975e-01, -9.699999999999999734e-01
7.537688442211063489e-01, 1.149999999999999911e+00, -3.016761006884742802e-01, -1.149999999999999911e+00
8.542713567839204103e-01, 1.330000000000000071e+00, -3.418343202979680640e-01, -1.330000000000000071e+00
9.547738693467344717e-01, 1.500000000000000000e+00, -3.819262761730091715e-01, -1.500000000000000000e+00
1.055276381909548533e+00, 1.689999999999999947e+00, -4.220897576711452048e-01, -1.689999999999999947e+00
1.155778894472362595e+00, 1.860000000000000098e+00, -4.624057555179035273e-01, -1.860000000000000098e+00
1.256281407035176656e+00, 2.040000000000000036e+00, -5.026491788164501040e-01, -2.040000000000000036e+00
1.356783919597990717e+00, 2.220000000000000195e+00, -5.427111635155510427e-01, -2.220000000000000195e+00
1.457286432160804779e+00, 2.399999999999999911e+00, -5.828052305240541964e-01, -2.399999999999999911e+00
1.557788944723618840e+00, 2.580000000000000071e+00, -6.230754801994494718e-01, -2.580000000000000071e+00
1.658291457286432902e+00, 2.759999999999999787e+00, -6.631422030298101955e-01, -2.759999999999999787e+00
1.758793969849246963e+00, 2.939999999999999947e+00, -7.035065946701576367e-01, -2.939999999999999947e+00
1.859296482412061025e+00, 3.109999999999999876e+00, -7.436127645379495554e-01, -3.109999999999999876e+00
1.959798994974875086e+00, 3.290000000000000036e+00, -7.837320840735439997e-01, -3.290000000000000036e+00
2.060301507537689147e+00, 3.470000000000000195e+00, -8.239734174507482578e-01, -3.470000000000000195e+00
2.160804020100503209e+00, 3.649999999999999911e+00, -8.641100959431681217e-01, -3.649999999999999911e+00
2.261306532663317270e+00, 3.819999999999999840e+00, -9.042699166113763454e-01, -3.819999999999999840e+00
2.361809045226131332e+00, 4.000000000000000000e+00, -9.444702346594200382e-01, -4.000000000000000000e+00
2.462311557788945393e+00, 4.190000000000000391e+00, -9.846668733863407352e-01, -4.190000000000000391e+00
2.562814070351759455e+00, 4.360000000000000320e+00, -1.024833537150499740e+00, -4.360000000000000320e+00
2.663316582914573516e+00, 4.540000000000000036e+00, -1.064921316010777996e+00, -4.540000000000000036e+00
2.763819095477387577e+00, 4.719999999999999751e+00, -1.105163189831352755e+00, -4.719999999999999751e+00
2.864321608040201639e+00, 4.900000000000000355e+00, -1.145445035376997156e+00, -4.900000000000000355e+00
2.964824120603015700e+00, 5.080000000000000071e+00, -1.185560168541119452e+00, -5.080000000000000071e+00
3.065326633165829762e+00, 5.250000000000000000e+00, -1.225714747602143939e+00, -5.250000000000000000e+00
3.165829145728643823e+00, 5.429999999999999716e+00, -1.265823048639307835e+00, -5.429999999999999716e+00
3.266331658291457885e+00, 5.610000000000000320e+00, -1.305949759112830399e+00, -5.610000000000000320e+00
