# Voltage (V), Field (mT), Current (A), Field (mT)
-2.663316582914572628e+00, -9.990000000000000213e+00, 1.064375543808070423e+00, 9.990000000000000213e+00
-2.562814070351758566e+00, -9.619999999999999218e+00, 1.024285710556504414e+00, 9.619999999999999218e+00
-2.462311557788944505e+00, -9.240000000000000213e+00, 9.839166176950788767e-01, 9.240000000000000213e+00
-2.361809045226130443e+00, -8.859999999999999432e+00, 9.437389574397649916e-01, 8.859999999999999432e+00
-2.261306532663316382e+00, -8.480000000000000426e+00, 9.035970594513920151e-01, 8.480000000000000426e+00
-2.160804020100502321e+00, -8.109999999999999432e+00, 8.634698871564682188e-01, 8.109999999999999432e+00
-2.060301507537688259e+00, -7.719999999999999751e+00, 8.234005653843200490e-01, 7.719999999999999751e+00
-1.959798994974873310e+00, -7.360000000000000320e+00, 7.831797806596423328e-01, 7.360000000000000320e+00
-1.859296482412059248e+00, -6.969999999999999751e+00, 7.428501318985154533e-01, 6.969999999999999751e+00
-1.758793969849245187e+00, -6.589999999999999858e+00, 7.027082340612721412e-01, 6.589999999999999858e+00
-1.658291457286431125e+00, -6.219999999999999751e+00, 6.625915799417416707e-01, 6.219999999999999751e+00
-1.557788944723617064e+00, -5.839999999999999858e+00, 6.224959621874748272e-01, 5.839999999999999858e+00
-1.457286432160803002e+00, -5.459999999999999964e+00, 5.823908777889165167e-01, 5.459999999999999964e+00
-1.356783919597988941e+00, -5.080000000000000071e+00, 5.420770056154761152e-01, 5.080000000000000071e+00
-1.256281407035174880e+00, -4.700000000000000178e+00, 5.018036284484236331e-01, 4.700000000000000178e+00
-1.155778894472360818e+00, -4.320000000000000284e+00, 4.616848693956160377e-01, 4.320000000000000284e+00
-1.055276381909546757e+00, -3.950000000000000178e+00, 4.215271923700978363e-01, 3.950000000000000178e+00
-9.547738693467326954e-01, -3.560000000000000053e+00, 3.814694383993681992e-01, 3.560000000000000053e+00
-8.542713567839186339e-01, -3.189999999999999947e+00, 3.412286661513213026e-01, 3.189999999999999947e+00
-7.537688442211045725e-01, -2.810000000000000053e+00, 3.010510029403000165e-01, 2.810000000000000053e+00
-6.532663316582905111e-01, -2.430000000000000160e+00, 2.607571123231570698e-01, 2.430000000000000160e+00
-5.527638190954764497e-01, -2.049999999999999822e+00, 2.206394019851768695e-01, 2.049999999999999822e+00
-4.522613065326623882e-01, -1.679999999999999938e+00, 1.804896102568698812e-01, 1.679999999999999938e+00
-3.517587939698483268e-01, -1.300000000000000044e+00, 1.403308772704471019e-01, 1.300000000000000044e+00
-2.512562814070342654e-01, -9.200000000000000400e-01, 1.001879208994422704e-01, 9.200000000000000400e-01
-1.507537688442202040e-01, -5.400000000000000355e-01, 6.001393481874383456e-02, 5.400000000000000355e-01
-5.025125628140614253e-02, -1.600000000000000033e-01, 1.970478815466647840e-02, 1.600000000000000033e-01
5.025125628140791889e-02, 2.200000000000000011e-01, -2.039189048230196158e-02, -2.200000000000000011e-01
1.507537688442219803e-01, 5.899999999999999689e-01, -6.061163379570810167e-02, -5.899999999999999689e-01
2.512562814070360417e-01, 9.699999999999999734e-01, -1.007298768672980627e-01, -9.699999999999999734e-01
3.517587939698501032e-01, 1.350000000000000089e+00, -1.408649502304915868e-01, -1.350000000000000089e+00
4.522613065326641646e-01, 1.729999999999999982e+00, -1.810373645538069787e-01, -1.729999999999999982e+00
5.527638190954782260e-01, 2.109999999999999876e+00, -2.213465175087219738e-01, -2.109999999999999876e+00
6.532663316582922874e-01, 2.479999999999999982e+00, -2.615147269056550261e-01, -2.479999999999999982e+00
7.537688442211063489e-01, 2.870000000000000107e+00, -3.016966113098678015e-01, -2.870000000000000107e+00
8.542713567839204103e-01, 3.250000000000000000e+00, -3.418138096758962519e-01, -3.250000000000000000e+00
9.547738693467344717e-01, 3.620000000000000107e+00, -3.819804452536743056e-01, -3.620000000000000107e+00
1.055276381909548533e+00, 4.000000000000000000e+00, -4.220834467100673115e-01, -4.000000000000000000e+00
1.155778894472362595e+00, 4.389999999999999680e+00, -4.622784844648119007e-01, -4.389999999999999680e+00
1.256281407035176656e+00, 4.759999999999999787e+00, -5.025876469413331771e-01, -4.759999999999999787e+00
1.356783919597990717e+00, 5.139999999999999680e+00, -5.427542884211630225e-01, -5.139999999999999680e+00
1.457286432160804779e+00, 5.509999999999999787e+00, -5.829535381322468179e-01, -5.509999999999999787e+00
1.557788944723618840e+00, 5.900000000000000355e+00, -6.230381403390996553e-01, -5.900000000000000355e+00
1.658291457286432902e+00, 6.269999999999999574e+00, -6.631511435601332716e-01, -6.269999999999999574e+00
1.758793969849246963e+00, 6.650000000000000355e+00, -7.033993083015559478e-01, -6.650000000000000355e+00
1.859296482412061025e+00, 7.040000000000000036e+00, -7.435344034122618462e-01, -7.040000000000000036e+00
1.959798994974875086e+00, 7.419999999999999929e+00, -7.837646907179527389e-01, -7.419999999999999929e+00
2.060301507537689147e+00, 7.790000000000000036e+00, -8.239834098099945159e-01, -7.790000000000000036e+00
2.160804020100503209e+00, 8.169999999999999929e+00, -8.641816202023004934e-01, -8.169999999999999929e+00
2.261306532663317270e+00, 8.550000000000000711e+00, -9.042315249115528974e-01, -8.550000000000000711e+00
2.361809045226131332e+00, 8.919999999999999929e+00, -9.444917971220679886e-01, -8.919999999999999929e+00
2.462311557788945393e+00, 9.300000000000000711e+00, -9.845969268575244238e-01, -9.300000000000000711e+00
2.562814070351759455e+00, 9.679999999999999716e+00, -1.024853521874084628e+00, -9.679999999999999716e+00
2.663316582914573516e+00, 1.006000000000000050e+01, -1.065016506409888652e+00, -1.006000000000000050e+01
2.763819095477387577e+00, 1.043999999999999950e+01, -1.105111650275366397e+00, -1.043999999999999950e+01
2.864321608040201639e+00, 1.082000000000000028e+01, -1.145243610366110998e+00, -1.082000000000000028e+01
2.964824120603015700e+00, 1.119999999999999929e+01, -1.185572264560754041e+00, -1.119999999999999929e+01
3.065326633165829762e+00, 1.157000000000000028e+01, -1.225752087491062126e+00, -1.157000000000000028e+01
3.165829145728643823e+00, 1.194999999999999929e+01, -1.265868277239872164e+00, -1.194999999999999929e+01
3.266331658291457885e+00, 1.233000000000000007e+01, -1.306019179759845716e+00, -1.233000000000000007e+01
3.366834170854271946e+00, 1.271000000000000085e+01, -1.346131693055548695e+00, -1.271000000000000085e+01
3.467336683417086007e+00, 1.308999999999999986e+01, -1.386330458799357235e+00, -1.308999999999999986e+01
3.567839195979900069e+00, 1.347000000000000064e+01, -1.426658602011400712e+00, -1.347000000000000064e+01
3.668341708542714130e+00, 1.384999999999999964e+01, -1.466829499565258210e+00, -1.384999999999999964e+01
3.768844221105528192e+00, 1.423000000000000043e+01, -1.506885750524660894e+00, -1.423000000000000043e+01
3.869346733668342253e+00, 1.460999999999999943e+01, -1.547118711380714995e+00, -1.460999999999999943e+01
3.969849246231156314e+00, 1.498000000000000043e+01, -1.587188641620683960e+00, -1.498000000000000043e+01
4.070351758793970376e+00, 1.535999999999999943e+01, -1.627449481564569034e+00, -1.535999999999999943e+01
4.170854271356784437e+00, 1.574000000000000021e+01, -1.667768174980159834e+00, -1.574000000000000021e+01
4.271356783919598499e+00, 1.612000000000000099e+01, -1.707854943120599378e+00, -1.612000000000000099e+01
4.371859296482412560e+00, 1.650000000000000000e+01, -1.747875449015321214e+00, -1.650000000000000000e+01
4.472361809045226622e+00, 1.687999999999999901e+01, -1.788048473099867586e+00, -1.687999999999999901e+01
4.572864321608040683e+00, 1.725000000000000000e+01, -1.828289343226897845e+00, -1.725000000000000000e+01
4.673366834170854744e+00, 1.764000000000000057e+01, -1.868539682949252878e+00, -1.764000000000000057e+01
4.773869346733668806e+00, 1.801000000000000156e+01, -1.908715345988515555e+00, -1.801000000000000156e+01
4.874371859296482867e+00, 1.839000000000000057e+01, -1.948883649443046595e+00, -1.839000000000000057e+01
4.974874371859296929e+00, 1.876999999999999957e+01, -1.989003046102303607e+00, -1.876999999999999957e+01
5.075376884422110990e+00, 1.914000000000000057e+01, -2.029198703696515782e+00, -1.914000000000000057e+01
5.175879396984925052e+00, 1.953000000000000114e+01, -2.069389631424479514e+00, -1.953000000000000114e+01
5.276381909547739113e+00, 1.989999999999999858e+01, -2.109608436048779012e+00, -1.989999999999999858e+01
5.376884422110553174e+00, 2.028000000000000114e+01, -2.149782015464709151e+00, -2.028000000000000114e+01
5.477386934673367236e+00, 2.066000000000000014e+01, -2.189883548050212347e+00, -2.066000000000000014e+01
5.577889447236181297e+00, 2.103999999999999915e+01, -2.230122873883517265e+00, -2.103999999999999915e+01
5.678391959798995359e+00, 2.142000000000000171e+01, -2.270320656048454122e+00, -2.142000000000000171e+01
5.778894472361809420e+00, 2.180000000000000071e+01, -2.310435873211062141e+00, -2.180000000000000071e+01
5.879396984924623482e+00, 2.217000000000000171e+01, -2.350562664191288675e+00, -2.217000000000000171e+01
5.979899497487437543e+00, 2.255999999999999872e+01, -2.390853544420460164e+00, -2.255999999999999872e+01
6.080402010050253381e+00, 2.294000000000000128e+01, -2.431001379542343965e+00, -2.294000000000000128e+01
6.180904522613065666e+00, 2.330999999999999872e+01, -2.471194973122726957e+00, -2.330999999999999872e+01
6.281407035175881504e+00, 2.369000000000000128e+01, -2.511282335713421521e+00, -2.369000000000000128e+01
6.381909547738693789e+00, 2.407000000000000028e+01, -2.551386005597817253e+00, -2.407000000000000028e+01
6.482412060301509626e+00, 2.444999999999999929e+01, -2.591564885348708103e+00, -2.444999999999999929e+01
6.582914572864321912e+00, 2.482999999999999829e+01, -2.631794257011944360e+00, -2.482999999999999829e+01
6.683417085427137749e+00, 2.519999999999999929e+01, -2.672073068819881492e+00, -2.519999999999999929e+01
6.783919597989950034e+00, 2.558999999999999986e+01, -2.712265108715500084e+00, -2.558999999999999986e+01
6.884422110552765872e+00, 2.596000000000000085e+01, -2.752367221226294625e+00, -2.596000000000000085e+01
6.984924623115578157e+00, 2.633999999999999986e+01, -2.792439886669404459e+00, -2.633999999999999986e+01
7.085427135678393995e+00, 2.671999999999999886e+01, -2.832642457536714176e+00, -2.671999999999999886e+01
7.185929648241206280e+00, 2.708999999999999986e+01, -2.872935490236808054e+00, -2.708999999999999986e+01
7.286432160804022118e+00, 2.748000000000000043e+01, -2.913081796819899871e+00, -2.748000000000000043e+01
7.386934673366834403e+00, 2.785999999999999943e+01, -2.953204967513001211e+00, -2.785999999999999943e+01
7.487437185929650241e+00, 2.823999999999999844e+01, -2.993310261515265580e+00, -2.823999999999999844e+01
7.587939698492462526e+00, 2.860999999999999943e+01, -3.033482877256962862e+00, -2.860999999999999943e+01
7.688442211055278364e+00, 2.898999999999999844e+01, -3.073689682098129872e+00, -2.898999999999999844e+01
7.788944723618090649e+00, 2.937000000000000099e+01, -3.114034281570171814e+00, -2.937000000000000099e+01
7.889447236180906486e+00, 2.973999999999999844e+01, -3.154099098336853313e+00, -2.973999999999999844e+01
