# Voltage (V), Field (mT), Current (A), Field (mT)
-3.266331658291456996e+00, 9.430000000000000000e+02, 1.305401021306477949e+00, -9.430000000000000000e+02
-3.165829145728642935e+00, 9.176000000000000227e+02, 1.265261749602331509e+00, -9.176000000000000227e+02
-3.065326633165828873e+00, 8.915999999999999091e+02, 1.225024132690464285e+00, -8.915999999999999091e+02
-2.964824120603014812e+00, 8.650000000000000000e+02, 1.184786516288380609e+00, -8.650000000000000000e+02
-2.864321608040200751e+00, 8.380000000000000000e+02, 1.144627787321810031e+00, -8.380000000000000000e+02
-2.763819095477386689e+00, 8.106999999999999318e+02, 1.104557938090334090e+00, -8.106999999999999318e+02
-2.663316582914572628e+00, 7.830000000000000000e+02, 1.064420772338845689e+00, -7.830000000000000000e+02
-2.562814070351758566e+00, 7.548999999999999773e+02, 1.024207875411085045e+00, -7.548999999999999773e+02
-2.462311557788944505e+00, 7.267000000000000455e+02, 9.838424639421283757e-01, -7.267000000000000455e+02
-2.361809045226130443e+00, 6.982000000000000455e+02, 9.438378291098807882e-01, -6.982000000000000455e+02
-2.261306532663316382e+00, 6.695000000000000000e+02, 9.035975853645281664e-01, -6.695000000000000000e+02
-2.160804020100502321e+00, 6.405999999999999091e+02, 8.635529814318954056e-01, -6.405999999999999091e+02
-2.060301507537688259e+00, 6.115000000000000000e+02, 8.232859163209087505e-01, -6.115000000000000000e+02
-1.959798994974873310e+00, 5.823999999999999773e+02, 7.830788053377545355e-01, -5.823999999999999773e+02
-1.859296482412059248e+00, 5.528999999999999773e+02, 7.429090341696773514e-01, -5.528999999999999773e+02
-1.758793969849245187e+00, 5.235000000000000000e+02, 7.028512824344094190e-01, -5.235000000000000000e+02
-1.658291457286431125e+00, 4.937000000000000455e+02, 6.627183250080774801e-01, -4.937000000000000455e+02
-1.557788944723617064e+00, 4.638999999999999773e+02, 6.224344303500076725e-01, -4.638999999999999773e+02
-1.457286432160803002e+00, 4.339000000000000341e+02, 5.822599254161132665e-01, -4.339000000000000341e+02
-1.356783919597988941e+00, 4.038999999999999773e+02, 5.421211823198621715e-01, -4.038999999999999773e+02
-1.256281407035174880e+00, 3.736999999999999886e+02, 5.019109147313830510e-01, -3.736999999999999886e+02
-1.155778894472360818e+00, 3.435000000000000000e+02, 4.616396408641411653e-01, -3.435000000000000000e+02
-1.055276381909546757e+00, 3.134000000000000341e+02, 4.215413920254777458e-01, -3.134000000000000341e+02
-9.547738693467326954e-01, 2.836999999999999886e+02, 3.814005437743097082e-01, -2.836999999999999886e+02
-8.542713567839186339e-01, 2.540000000000000000e+02, 3.412497026783281040e-01, -2.540000000000000000e+02
-7.537688442211045725e-01, 2.242000000000000171e+02, 3.010510029403001275e-01, -2.242000000000000171e+02
-6.532663316582905111e-01, 1.943000000000000114e+02, 2.607497495384877850e-01, -1.943000000000000114e+02
-5.527638190954764497e-01, 1.645999999999999943e+02, 2.206367724191817814e-01, -1.645999999999999943e+02
-4.522613065326623882e-01, 1.348000000000000114e+02, 1.804685737285230962e-01, -1.348000000000000114e+02
-3.517587939698483268e-01, 1.050999999999999943e+02, 1.403882018112703189e-01, -1.050999999999999943e+02
-2.512562814070342654e-01, 7.539999999999999147e+01, 1.002184238667289951e-01, -7.539999999999999147e+01
-1.507537688442202040e-01, 4.569999999999999574e+01, 6.010123641662599298e-02, -4.569999999999999574e+01
-5.025125628140614253e-02, 1.580000000000000071e+01, 1.969269214986535746e-02, -1.580000000000000071e+01
5.025125628140791889e-02, -1.400000000000000000e+01, -2.042923032408430761e-02, 1.400000000000000000e+01
1.507537688442219803e-01, -4.360000000000000142e+01, -6.060321918326769947e-02, 4.360000000000000142e+01
2.512562814070360417e-01, -7.320000000000000284e+01, -1.006793891913395217e-01, 7.320000000000000284e+01
3.517587939698501032e-01, -1.029000000000000057e+02, -1.408449655248817656e-01, 1.029000000000000057e+02
4.522613065326641646e-01, -1.323999999999999773e+02, -1.810562974333433661e-01, 1.323999999999999773e+02
5.527638190954782260e-01, -1.620999999999999943e+02, -2.213307401086383741e-01, 1.620999999999999943e+02
