# Voltage (V), Field (mT), Current (A), Field (mT)
-3.567839195979899181e+00, -6.119999999999999885e-01, 1.425877742505712087e+00, 6.119999999999999885e-01
-3.467336683417085119e+00, -5.939999999999999725e-01, 1.385658004129398213e+00, 5.939999999999999725e-01
-3.366834170854271058e+00, -5.759999999999999565e-01, 1.345556071009154087e+00, 5.759999999999999565e-01
-3.266331658291456996e+00, -5.570000000000000506e-01, 1.305476226891894465e+00, 5.570000000000000506e-01
-3.165829145728642935e+00, -5.400000000000000355e-01, 1.265274897431760692e+00, 5.400000000000000355e-01
-3.065326633165828873e+00, -5.210000000000000187e-01, 1.224959445370535915e+00, 5.210000000000000187e-01
-2.964824120603014812e+00, -5.040000000000000036e-01, 1.184799138204314595e+00, 5.040000000000000036e-01
-2.864321608040200751e+00, -4.849999999999999867e-01, 1.144719296211319515e+00, 4.849999999999999867e-01
-2.763819095477386689e+00, -4.699999999999999734e-01, 1.104534797911602029e+00, 4.699999999999999734e-01
-2.663316582914572628e+00, -4.500000000000000111e-01, 1.064342937192859662e+00, 4.500000000000000111e-01
-2.562814070351758566e+00, -4.329999999999999960e-01, 1.024219445500268888e+00, 4.329999999999999960e-01
-2.462311557788944505e+00, -4.149999999999999800e-01, 9.838598190757990025e-01, 4.149999999999999800e-01
-2.361809045226130443e+00, -3.970000000000000195e-01, 9.438267849339635474e-01, 3.970000000000000195e-01
-2.261306532663316382e+00, -3.790000000000000036e-01, 9.036223032819652445e-01, 3.790000000000000036e-01
-2.160804020100502321e+00, -3.609999999999999876e-01, 8.635613960420660540e-01, 3.609999999999999876e-01
-2.060301507537688259e+00, -3.420000000000000262e-01, 8.233416631132099983e-01, 3.420000000000000262e-01
-1.959798994974873310e+00, -3.250000000000000111e-01, 7.831771510939682379e-01, 3.250000000000000111e-01
-1.859296482412059248e+00, -3.069999999999999951e-01, 7.428911531230747434e-01, 3.069999999999999951e-01
-1.758793969849245187e+00, -2.889999999999999791e-01, 7.027145450189098419e-01, 2.889999999999999791e-01
-1.658291457286431125e+00, -2.730000000000000204e-01, 6.625826394183904622e-01, 2.730000000000000204e-01
-1.557788944723617064e+00, -2.550000000000000044e-01, 6.225227837576517986e-01, 2.550000000000000044e-01
-1.457286432160803002e+00, -2.369999999999999885e-01, 5.822783323761457908e-01, 2.369999999999999885e-01
-1.356783919597988941e+00, -2.200000000000000011e-01, 5.420186292561079977e-01, 2.200000000000000011e-01
-1.256281407035174880e+00, -2.000000000000000111e-01, 5.018104653193963260e-01, 2.000000000000000111e-01
-1.155778894472360818e+00, -1.809999999999999942e-01, 4.616901285271823863e-01, 1.809999999999999942e-01
-1.055276381909546757e+00, -1.650000000000000078e-01, 4.215214073253121807e-01, 1.650000000000000078e-01
-9.547738693467326954e-01, -1.479999999999999927e-01, 3.813484783706382331e-01, 1.479999999999999927e-01
-8.542713567839186339e-01, -1.290000000000000036e-01, 3.412507545046778445e-01, 1.290000000000000036e-01
-7.537688442211045725e-01, -1.100000000000000006e-01, 3.011398822681592979e-01, 1.100000000000000006e-01
-6.532663316582905111e-01, -9.199999999999999845e-02, 2.607239797921442892e-01, 9.199999999999999845e-02
-5.527638190954764497e-01, -7.399999999999999634e-02, 2.206267800683926750e-01, 7.399999999999999634e-02
-4.522613065326623882e-01, -5.800000000000000294e-02, 1.804422780680904059e-01, 5.800000000000000294e-02
-3.517587939698483268e-01, -3.899999999999999994e-02, 1.403818908526474341e-01, 3.899999999999999994e-02
-2.512562814070342654e-01, -2.199999999999999872e-02, 1.001852913332964834e-01, 2.199999999999999872e-02
-1.507537688442202040e-01, -3.000000000000000062e-03, 6.008335536645879188e-02, 3.000000000000000062e-03
-5.025125628140614253e-02, 1.400000000000000029e-02, 1.973003199076998893e-02, -1.400000000000000029e-02
5.025125628140791889e-02, 3.300000000000000155e-02, -2.046394059954285971e-02, -3.300000000000000155e-02
1.507537688442219803e-01, 5.000000000000000278e-02, -6.059322683099280238e-02, -5.000000000000000278e-02
2.512562814070360417e-01, 6.800000000000000488e-02, -1.007361878267926114e-01, -6.800000000000000488e-02
3.517587939698501032e-01, 8.599999999999999312e-02, -1.408912458957688463e-01, -8.599999999999999312e-02
