# Voltage (V), Field (mT), Current (A), Field (mT)
-2.361809045226130443e+00, -1.164000000000000057e+02, 9.438367772836031566e-01, 1.164000000000000057e+02
-2.261306532663316382e+00, -1.114000000000000057e+02, 9.035896966674745734e-01, 1.114000000000000057e+02
-2.160804020100502321e+00, -1.067000000000000028e+02, 8.635366781246915924e-01, 1.067000000000000028e+02
-2.060301507537688259e+00, -1.017000000000000028e+02, 8.234468457401924457e-01, 1.017000000000000028e+02
-1.959798994974873310e+00, -9.679999999999999716e+01, 7.832029208375749230e-01, 9.679999999999999716e+01
-1.859296482412059248e+00, -9.189999999999999147e+01, 7.429148192141663554e-01, 9.189999999999999147e+01
-1.758793969849245187e+00, -8.690000000000000568e+01, 7.028192017330807673e-01, 8.690000000000000568e+01
-1.658291457286431125e+00, -8.200000000000000000e+01, 6.626683632599376095e-01, 8.200000000000000000e+01
-1.557788944723617064e+00, -7.700000000000000000e+01, 6.225548644592375780e-01, 7.700000000000000000e+01
-1.457286432160803002e+00, -7.209999999999999432e+01, 5.823414419533999853e-01, 7.209999999999999432e+01
-1.356783919597988941e+00, -6.710000000000000853e+01, 5.421338042354014730e-01, 6.710000000000000853e+01
-1.256281407035174880e+00, -6.219999999999999574e+01, 5.018457015005656219e-01, 6.219999999999999574e+01
-1.155778894472360818e+00, -5.720000000000000284e+01, 4.617516603665137165e-01, 5.720000000000000284e+01
-1.055276381909546757e+00, -5.229999999999999716e+01, 4.216276417840813528e-01, 5.229999999999999716e+01
-9.547738693467326954e-01, -4.730000000000000426e+01, 3.814520832648111703e-01, 4.730000000000000426e+01
-8.542713567839186339e-01, -4.239999999999999858e+01, 3.412092073638388623e-01, 4.239999999999999858e+01
-7.537688442211045725e-01, -3.740000000000000568e+01, 3.010068262329601563e-01, 3.740000000000000568e+01
-6.532663316582905111e-01, -3.250000000000000000e+01, 2.608018149443641076e-01, 3.250000000000000000e+01
-5.527638190954764497e-01, -2.750000000000000000e+01, 2.207430068854460137e-01, 2.750000000000000000e+01
-4.522613065326623882e-01, -2.239999999999999858e+01, 1.804554258983068760e-01, 2.239999999999999858e+01
-3.517587939698483268e-01, -1.750000000000000000e+01, 1.403345586629781705e-01, 1.750000000000000000e+01
